,PROV_REF_ID,DPTO,circuito,P02,P02_count
736,2.0,6196.0,00242,2,32
737,2.0,6196.0,00243,1,543
738,2.0,6196.0,00243,2,475
739,2.0,6196.0,00244,1,62
740,2.0,6196.0,00244,2,42
741,2.0,6196.0,00245,1,55
742,2.0,6196.0,00245,2,41
743,2.0,6196.0,00246,1,199
744,2.0,6196.0,00246,2,146
745,2.0,6203.0,00252,1,8814
746,2.0,6203.0,00252,2,9849
747,2.0,6203.0,00253,1,752
748,2.0,6203.0,00253,2,759
749,2.0,6203.0,00254,1,2052
750,2.0,6203.0,00254,2,2151
751,2.0,6203.0,00255,1,98
752,2.0,6203.0,00255,2,55
753,2.0,6203.0,00256,1,166
754,2.0,6203.0,00256,2,104
755,2.0,6203.0,00257,1,45
756,2.0,6203.0,00257,2,27
757,2.0,6203.0,00258,1,88
758,2.0,6203.0,00258,2,66
759,2.0,6203.0,0255A,1,92
760,2.0,6203.0,0255A,2,58
761,2.0,6203.0,0256A,1,175
762,2.0,6203.0,0256A,2,185
763,2.0,6203.0,0258A,1,1530
764,2.0,6203.0,0258A,2,1535
765,2.0,6203.0,0258B,1,325
766,2.0,6203.0,0258B,2,331
767,2.0,6210.0,00189,1,15405
768,2.0,6210.0,00189,2,16872
769,2.0,6210.0,00190,1,548
770,2.0,6210.0,00190,2,579
771,2.0,6210.0,00191,1,56
772,2.0,6210.0,00191,2,46
773,2.0,6210.0,00192,1,22
774,2.0,6210.0,00192,2,16
775,2.0,6210.0,00193,1,101
776,2.0,6210.0,00193,2,64
777,2.0,6210.0,00194,1,89
778,2.0,6210.0,00194,2,47
779,2.0,6210.0,00195,1,89
780,2.0,6210.0,00195,2,78
781,2.0,6210.0,00196,1,75
782,2.0,6210.0,00196,2,60
783,2.0,6210.0,00197,1,847
784,2.0,6210.0,00197,2,905
785,2.0,6210.0,00198,1,281
786,2.0,6210.0,00198,2,284
787,2.0,6210.0,0196A,1,135
788,2.0,6210.0,0196A,2,111
789,2.0,6217.0,00201,1,11847
790,2.0,6217.0,00201,2,13125
791,2.0,6217.0,00202,1,25
792,2.0,6217.0,00203,1,245
793,2.0,6217.0,00203,2,230
794,2.0,6217.0,00204,1,104
795,2.0,6217.0,00204,2,81
796,2.0,6217.0,00205,1,61
797,2.0,6217.0,00205,2,49
798,2.0,6217.0,00206,1,255
799,2.0,6217.0,00206,2,194
800,2.0,6217.0,00208,1,86
801,2.0,6217.0,00208,2,56
802,2.0,6217.0,00209,1,192
803,2.0,6217.0,00209,2,144
804,2.0,6217.0,0209A,1,71
805,2.0,6217.0,0209A,2,32
806,2.0,6224.0,00211,1,20979
807,2.0,6224.0,00211,2,24062
808,2.0,6224.0,00212,1,95
809,2.0,6224.0,00212,2,90
810,2.0,6224.0,00213,1,26
811,2.0,6224.0,00213,2,26
812,2.0,6224.0,00214,1,37
813,2.0,6224.0,00214,2,28
814,2.0,6224.0,00215,1,144
815,2.0,6224.0,00215,2,116
816,2.0,6224.0,00216,1,74
817,2.0,6224.0,00216,2,59
818,2.0,6224.0,00218,1,157
819,2.0,6224.0,00218,2,147
820,2.0,6224.0,00219,1,121
821,2.0,6224.0,00219,2,104
822,2.0,6224.0,00220,1,95
823,2.0,6224.0,00220,2,93
824,2.0,6224.0,00221,1,108
825,2.0,6224.0,00221,2,99
826,2.0,6224.0,00222,1,833
827,2.0,6224.0,00222,2,874
828,2.0,6224.0,00223,1,29
829,2.0,6224.0,00224,1,128
830,2.0,6224.0,00224,2,105
831,2.0,6231.0,00179,1,4446
832,2.0,6231.0,00179,2,4782
833,2.0,6231.0,00180,1,366
834,2.0,6231.0,00180,2,315
835,2.0,6231.0,00181,1,194
836,2.0,6231.0,00181,2,146
837,2.0,6231.0,00182,1,116
838,2.0,6231.0,00182,2,96
839,2.0,6231.0,00183,1,884
840,2.0,6231.0,00183,2,881
841,2.0,6238.0,00282,1,9236
842,2.0,6238.0,00282,2,10272
843,2.0,6238.0,00283,1,104
844,2.0,6238.0,00283,2,88
845,2.0,6238.0,00285,1,128
846,2.0,6238.0,00285,2,119
847,2.0,6245.0,00490,1,4358
848,2.0,6245.0,00490,2,4672
849,2.0,6245.0,00491,1,11583
850,2.0,6245.0,00491,2,12812
851,2.0,6245.0,00492,1,584
852,2.0,6245.0,00492,2,437
853,2.0,6245.0,0491A,1,3312
854,2.0,6245.0,0491A,2,3377
855,2.0,6252.0,00773,1,12067
856,2.0,6252.0,00773,2,12295
857,2.0,6252.0,00774,1,18239
858,2.0,6252.0,00774,2,19509
859,2.0,6252.0,00775,1,5293
860,2.0,6252.0,00775,2,5540
861,2.0,6252.0,0773A,1,27490
862,2.0,6252.0,0773A,2,28605
863,2.0,6252.0,0773B,1,9323
864,2.0,6252.0,0773B,2,9382
865,2.0,6252.0,0775A,1,218
866,2.0,6252.0,0775A,2,153
867,2.0,6260.0,00286,1,2938
868,2.0,6260.0,00286,2,2849
869,2.0,6260.0,00287,1,9940
870,2.0,6260.0,00287,2,10377
871,2.0,6260.0,00288,1,10449
872,2.0,6260.0,00288,2,12070
873,2.0,6260.0,00291,1,6223
874,2.0,6260.0,00291,2,7011
875,2.0,6260.0,0286A,1,16624
876,2.0,6260.0,0286A,2,16823
877,2.0,6260.0,0287A,1,8822
878,2.0,6260.0,0287A,2,9380
879,2.0,6260.0,0287B,1,3053
880,2.0,6260.0,0287B,2,3171
881,2.0,6260.0,0287C,1,6968
882,2.0,6260.0,0287C,2,6981
883,2.0,6260.0,0287D,1,9734
884,2.0,6260.0,0287D,2,10066
885,2.0,6260.0,0288A,1,7284
886,2.0,6260.0,0288A,2,8333
887,2.0,6260.0,0288B,1,12350
888,2.0,6260.0,0288B,2,13243
889,2.0,6260.0,0291A,1,8180
890,2.0,6260.0,0291A,2,8818
891,2.0,6266.0,00292,1,2503
892,2.0,6266.0,00292,2,2887
893,2.0,6266.0,00293,1,3626
894,2.0,6266.0,00293,2,3650
895,2.0,6266.0,00294,1,1140
896,2.0,6266.0,00294,2,1053
897,2.0,6266.0,00295,1,2120
898,2.0,6266.0,00295,2,1921
899,2.0,6266.0,00296,1,667
900,2.0,6266.0,00296,2,637
901,2.0,6266.0,00297,1,341
902,2.0,6266.0,00297,2,308
903,2.0,6266.0,00298,1,195
904,2.0,6266.0,00298,2,134
905,2.0,6270.0,00289,1,28707
906,2.0,6270.0,00289,2,28658
907,2.0,6270.0,00290,1,13832
908,2.0,6270.0,00290,2,13937
909,2.0,6270.0,0290A,1,12816
910,2.0,6270.0,0290A,2,13427
911,2.0,6274.0,00302,1,46170
912,2.0,6274.0,00302,2,49593
913,2.0,6274.0,00303,1,4062
914,2.0,6274.0,00303,2,931
915,2.0,6274.0,0302A,1,19311
916,2.0,6274.0,0302A,2,19337
917,2.0,6274.0,0302B,1,10099
918,2.0,6274.0,0302B,2,10695
919,2.0,6274.0,0302C,1,14724
920,2.0,6274.0,0302C,2,15484
921,2.0,6274.0,0302D,1,8107
922,2.0,6274.0,0302D,2,8236
923,2.0,6274.0,0302E,1,20076
924,2.0,6274.0,0302E,2,20809
925,2.0,6274.0,0302F,1,3701
926,2.0,6274.0,0302F,2,3756
927,2.0,6274.0,0303A,1,4149
928,2.0,6274.0,0303A,2,4116
929,2.0,6274.0,0303B,1,12246
930,2.0,6274.0,0303B,2,12236
931,2.0,6277.0,00361,1,2818
932,2.0,6277.0,00361,2,2927
933,2.0,6277.0,00362,1,253
934,2.0,6277.0,00362,2,252
935,2.0,6277.0,0361A,1,81
936,2.0,6277.0,0361A,2,76
937,2.0,6280.0,00305,1,10324
938,2.0,6280.0,00305,2,11422
939,2.0,6280.0,00306,1,2566
940,2.0,6280.0,00306,2,2567
941,2.0,6280.0,00307,1,675
942,2.0,6280.0,00307,2,578
943,2.0,6280.0,00308,1,307
944,2.0,6280.0,00308,2,242
945,2.0,6280.0,00309,1,144
946,2.0,6280.0,00309,2,73
947,2.0,6287.0,00310,1,4562
948,2.0,6287.0,00310,2,3426
949,2.0,6287.0,00311,1,78
950,2.0,6287.0,00311,2,61
951,2.0,6287.0,00312,1,263
952,2.0,6287.0,00312,2,137
953,2.0,6294.0,00314,1,1558
954,2.0,6294.0,00314,2,1746
955,2.0,6294.0,00315,1,107
956,2.0,6294.0,00316,1,1687
957,2.0,6294.0,00316,2,1804
958,2.0,6294.0,00317,1,918
959,2.0,6294.0,00317,2,937
960,2.0,6294.0,00318,1,1152
961,2.0,6294.0,00318,2,1299
962,2.0,6294.0,0314A,1,54
963,2.0,6294.0,0314A,2,34
964,2.0,6294.0,0316A,1,128
965,2.0,6301.0,00320,1,5659
966,2.0,6301.0,00320,2,6380
967,2.0,6301.0,00321,1,127
968,2.0,6301.0,00321,2,57
969,2.0,6301.0,00322,1,144
970,2.0,6301.0,00322,2,92
971,2.0,6301.0,00323,1,69
972,2.0,6301.0,00323,2,47
973,2.0,6301.0,00324,1,272
974,2.0,6301.0,00324,2,219
975,2.0,6308.0,00326,1,600
976,2.0,6308.0,00326,2,599
977,2.0,6308.0,00327,1,414
978,2.0,6308.0,00327,2,393
979,2.0,6308.0,00328,1,76
980,2.0,6308.0,00328,2,46
981,2.0,6315.0,00340,1,4250
982,2.0,6315.0,00340,2,5059
983,2.0,6315.0,00341,1,133
984,2.0,6315.0,00341,2,80
985,2.0,6315.0,00342,1,2156
986,2.0,6315.0,00342,2,2197
987,2.0,6315.0,00343,1,140
988,2.0,6315.0,00343,2,96
989,2.0,6322.0,00330,1,2960
990,2.0,6322.0,00330,2,3327
991,2.0,6322.0,00331,1,64
992,2.0,6322.0,00331,2,34
993,2.0,6322.0,00332,1,132
994,2.0,6322.0,00332,2,102
995,2.0,6322.0,00333,1,76
996,2.0,6322.0,00333,2,44
997,2.0,6322.0,00334,1,364
998,2.0,6322.0,00334,2,347
999,2.0,6322.0,00335,1,267
1000,2.0,6322.0,00335,2,205
1001,2.0,6322.0,00336,1,59
1002,2.0,6322.0,00336,2,46
1003,2.0,6329.0,00547,1,4921
1004,2.0,6329.0,00547,2,5248
1005,2.0,6336.0,00338,1,918
1006,2.0,6336.0,00338,2,889
1007,2.0,6336.0,0338A,1,440
1008,2.0,6336.0,0338A,2,385
1009,2.0,6343.0,00345,1,2965
1010,2.0,6343.0,00345,2,3202
1011,2.0,6343.0,00346,1,68
1012,2.0,6343.0,00346,2,59
1013,2.0,6343.0,00348,1,363
1014,2.0,6343.0,00348,2,355
1015,2.0,6343.0,00349,1,79
1016,2.0,6343.0,00350,1,68
1017,2.0,6343.0,00350,2,55
1018,2.0,6343.0,00351,1,400
1019,2.0,6343.0,00351,2,369
1020,2.0,6351.0,00354,1,2369
1021,2.0,6351.0,00354,2,2586
1022,2.0,6351.0,00356,1,30
1023,2.0,6351.0,00356,2,22
1024,2.0,6351.0,00357,1,692
1025,2.0,6351.0,00357,2,644
1026,2.0,6351.0,00358,1,48
1027,2.0,6351.0,00358,2,36
1028,2.0,6351.0,00359,1,566
1029,2.0,6351.0,00359,2,562
1030,2.0,6351.0,00360,1,322
1031,2.0,6351.0,00360,2,327
1032,2.0,6357.0,00364,1,52791
1033,2.0,6357.0,00364,2,58056
1034,2.0,6357.0,00365,1,45016
1035,2.0,6357.0,00365,2,48949
1036,2.0,6357.0,00366,1,31362
1037,2.0,6357.0,00366,2,42383
1038,2.0,6357.0,00367,1,31476
1039,2.0,6357.0,00367,2,38554
1040,2.0,6357.0,00368,1,11243
1041,2.0,6357.0,00368,2,11041
1042,2.0,6357.0,00369,1,2252
1043,2.0,6357.0,00369,2,2104
1044,2.0,6357.0,00370,1,25890
1045,2.0,6357.0,00370,2,24549
1046,2.0,6357.0,0366A,1,22422
1047,2.0,6357.0,0366A,2,28131
1048,2.0,6364.0,00374,1,28845
1049,2.0,6364.0,00374,2,29971
1050,2.0,6371.0,00376,1,11331
1051,2.0,6371.0,00376,2,13374
1052,2.0,6371.0,00377,1,14691
1053,2.0,6371.0,00377,2,17075
1054,2.0,6371.0,00378,1,9680
1055,2.0,6371.0,00378,2,10841
1056,2.0,6371.0,00379,1,10432
1057,2.0,6371.0,00379,2,12165
1058,2.0,6371.0,00380,1,8089
1059,2.0,6371.0,00380,2,9301
1060,2.0,6371.0,00381,1,19980
1061,2.0,6371.0,00381,2,22104
1062,2.0,6371.0,00382,1,5829
1063,2.0,6371.0,00382,2,6783
1064,2.0,6371.0,00383,1,3155
1065,2.0,6371.0,00383,2,3707
1066,2.0,6371.0,00384,1,6199
1067,2.0,6371.0,00384,2,7050
1068,2.0,6371.0,00388,1,34838
1069,2.0,6371.0,00388,2,37606
1070,2.0,6371.0,0377A,1,25086
1071,2.0,6371.0,0377A,2,28116
1072,2.0,6385.0,00404,1,4503
1073,2.0,6385.0,00404,2,5036
1074,2.0,6385.0,00405,1,845
1075,2.0,6385.0,00405,2,959
1076,2.0,6385.0,00406,1,254
1077,2.0,6385.0,00406,2,172
1078,2.0,6385.0,00407,1,76
1079,2.0,6385.0,00408,1,718
1080,2.0,6385.0,00408,2,755
1081,2.0,6385.0,00409,1,171
1082,2.0,6385.0,00409,2,166
1083,2.0,6385.0,00410,1,75
1084,2.0,6385.0,00410,2,36
1085,2.0,6392.0,00411,1,6524
1086,2.0,6392.0,00411,2,6867
1087,2.0,6392.0,00412,1,46
1088,2.0,6392.0,00413,1,564
1089,2.0,6392.0,00413,2,578
1090,2.0,6392.0,00414,1,173
1091,2.0,6392.0,00414,2,148
1092,2.0,6392.0,00415,1,883
1093,2.0,6392.0,00415,2,839
1094,2.0,6392.0,00416,1,958
1095,2.0,6392.0,00416,2,944
1096,2.0,6392.0,00417,1,364
1097,2.0,6392.0,00417,2,282
1098,2.0,6392.0,00418,1,632
1099,2.0,6392.0,00418,2,646
1100,2.0,6392.0,00419,1,623
1101,2.0,6392.0,00419,2,550
1102,2.0,6392.0,00420,1,91
1103,2.0,6392.0,00421,1,162
1104,2.0,6392.0,00421,2,144
1105,2.0,6392.0,00422,1,91
1106,2.0,6392.0,00422,2,73
1107,2.0,6399.0,00430,1,799
1108,2.0,6399.0,00430,2,882
1109,2.0,6399.0,00431,1,2027
1110,2.0,6399.0,00431,2,2161
1111,2.0,6399.0,00432,1,764
1112,2.0,6399.0,00432,2,777
1113,2.0,6399.0,00433,1,243
1114,2.0,6399.0,00433,2,166
1115,2.0,6399.0,00434,1,579
1116,2.0,6399.0,00434,2,513
1117,2.0,6406.0,00742,1,3215
1118,2.0,6406.0,00742,2,3496
1119,2.0,6406.0,0742A,1,94
1120,2.0,6406.0,0742A,2,61
1121,2.0,6406.0,0742B,1,105
1122,2.0,6406.0,0742B,2,86
1123,2.0,6408.0,00668,1,17297
1124,2.0,6408.0,00668,2,19585
1125,2.0,6408.0,0668A,1,23856
1126,2.0,6408.0,0668A,2,25969
1127,2.0,6408.0,0668B,1,23926
1128,2.0,6408.0,0668B,2,26521
1129,2.0,6410.0,00666,1,24437
1130,2.0,6410.0,00666,2,26101
1131,2.0,6410.0,00667,1,23255
1132,2.0,6410.0,00667,2,26853
1133,2.0,6410.0,0666A,1,13502
1134,2.0,6410.0,0666A,2,14324
1135,2.0,6412.0,00398,1,30975
1136,2.0,6412.0,00398,2,32586
1137,2.0,6412.0,0398A,1,31928
1138,2.0,6412.0,0398A,2,33065
1139,2.0,6412.0,0398B,1,26332
1140,2.0,6412.0,0398B,2,27996
1141,2.0,6413.0,00444,1,28816
1142,2.0,6413.0,00444,2,32387
1143,2.0,6413.0,00445,1,1929
1144,2.0,6413.0,00445,2,1929
1145,2.0,6413.0,00446,1,1086
1146,2.0,6413.0,00446,2,1019
1147,2.0,6413.0,00447,1,580
1148,2.0,6413.0,00447,2,557
1149,2.0,6413.0,00448,1,53
1150,2.0,6413.0,00448,2,62
1151,2.0,6413.0,00450,1,229
1152,2.0,6413.0,00450,2,217
1153,2.0,6413.0,00451,1,109
1154,2.0,6413.0,00451,2,104
1155,2.0,6413.0,00452,1,57
1156,2.0,6413.0,00452,2,62
1157,2.0,6413.0,00456,1,70
1158,2.0,6413.0,00456,2,86
1159,2.0,6420.0,00337,1,4352
1160,2.0,6420.0,00337,2,4706
1161,2.0,6420.0,0337A,1,1903
1162,2.0,6420.0,0337A,2,1947
1163,2.0,6420.0,0337B,1,6048
1164,2.0,6420.0,0337B,2,6569
1165,2.0,6420.0,0337C,1,2456
1166,2.0,6420.0,0337C,2,2478
1167,2.0,6420.0,0337D,1,3878
1168,2.0,6420.0,0337D,2,4103
1169,2.0,6420.0,0337E,1,6309
1170,2.0,6420.0,0337E,2,6586
1171,2.0,6427.0,00626,1,26840
1172,2.0,6427.0,00626,2,31089
1173,2.0,6427.0,00627,1,12760
1174,2.0,6427.0,00627,2,13974
1175,2.0,6427.0,00628,1,28725
1176,2.0,6427.0,00628,2,34206
1177,2.0,6427.0,00629,1,17564
1178,2.0,6427.0,00629,2,18912
1179,2.0,6427.0,00630,1,21798
1180,2.0,6427.0,00630,2,25971
1181,2.0,6427.0,00631,1,16737
1182,2.0,6427.0,00631,2,18516
1183,2.0,6427.0,00632,1,6207
1184,2.0,6427.0,00632,2,6869
1185,2.0,6427.0,00633,1,52875
1186,2.0,6427.0,00633,2,57870
1187,2.0,6427.0,00634,1,23178
1188,2.0,6427.0,00634,2,25799
1189,2.0,6427.0,00635,1,57455
1190,2.0,6427.0,00635,2,60292
1191,2.0,6427.0,0626A,1,23002
1192,2.0,6427.0,0626A,2,25679
1193,2.0,6427.0,0629A,1,29650
1194,2.0,6427.0,0629A,2,32306
1195,2.0,6427.0,0629B,1,23295
1196,2.0,6427.0,0629B,2,24927
1197,2.0,6427.0,0631A,1,25237
1198,2.0,6427.0,0631A,2,27492
1199,2.0,6427.0,0631B,1,6250
1200,2.0,6427.0,0631B,2,6797
1201,2.0,6427.0,0631C,1,9927
1202,2.0,6427.0,0631C,2,10587
1203,2.0,6427.0,0631D,1,24862
1204,2.0,6427.0,0631D,2,26896
1205,2.0,6427.0,0632A,1,8764
1206,2.0,6427.0,0632A,2,9527
1207,2.0,6427.0,0632B,1,2672
1208,2.0,6427.0,0632B,2,3081
1209,2.0,6427.0,0635A,1,45643
1210,2.0,6427.0,0635A,2,46337
1211,2.0,6427.0,0635B,1,62392
1212,2.0,6427.0,0635B,2,65793
1213,2.0,6427.0,0635C,1,31382
1214,2.0,6427.0,0635C,2,32441
1215,2.0,6427.0,0635D,1,23715
1216,2.0,6427.0,0635D,2,23892
1217,2.0,6427.0,0635E,1,28529
1218,2.0,6427.0,0635E,2,28991
1219,2.0,6434.0,00259,1,4323
1220,2.0,6434.0,00259,2,5089
1221,2.0,6434.0,00260,1,13936
1222,2.0,6434.0,00260,2,16601
1223,2.0,6434.0,00261,1,15037
1224,2.0,6434.0,00261,2,17344
1225,2.0,6434.0,00262,1,24591
1226,2.0,6434.0,00262,2,26659
1227,2.0,6434.0,00263,1,8998
1228,2.0,6434.0,00263,2,10291
1229,2.0,6434.0,00264,1,3838
1230,2.0,6434.0,00264,2,4681
1231,2.0,6434.0,00265,1,10953
1232,2.0,6434.0,00265,2,12824
1233,2.0,6434.0,00271,1,6755
1234,2.0,6434.0,00271,2,7906
1235,2.0,6434.0,00272,1,6571
1236,2.0,6434.0,00272,2,7657
1237,2.0,6434.0,00273,1,27172
1238,2.0,6434.0,00273,2,29613
1239,2.0,6434.0,00274,1,20069
1240,2.0,6434.0,00274,2,22567
1241,2.0,6434.0,00275,1,11307
1242,2.0,6434.0,00275,2,13357
1243,2.0,6434.0,00276,1,12908
1244,2.0,6434.0,00276,2,15540
1245,2.0,6441.0,00460,1,1575
1246,2.0,6441.0,00460,2,1891
1247,2.0,6441.0,00461,1,608
1248,2.0,6441.0,00461,2,910
1249,2.0,6441.0,00462,1,854
1250,2.0,6441.0,00462,2,1157
1251,2.0,6441.0,00463,1,559
1252,2.0,6441.0,00463,2,753
1253,2.0,6441.0,00464,1,787
1254,2.0,6441.0,00464,2,1110
1255,2.0,6441.0,00465,1,796
1256,2.0,6441.0,00465,2,1022
1257,2.0,6441.0,00466,1,782
1258,2.0,6441.0,00466,2,1167
1259,2.0,6441.0,00467,1,914
1260,2.0,6441.0,00467,2,1343
1261,2.0,6441.0,00468,1,1074
1262,2.0,6441.0,00468,2,1516
1263,2.0,6441.0,00469,1,1638
1264,2.0,6441.0,00469,2,1919
1265,2.0,6441.0,00471,1,731
1266,2.0,6441.0,00471,2,850
1267,2.0,6441.0,00472,1,1031
1268,2.0,6441.0,00472,2,1177
1269,2.0,6441.0,00473,1,2118
1270,2.0,6441.0,00473,2,2805
1271,2.0,6441.0,00474,1,2106
1272,2.0,6441.0,00474,2,2618
1273,2.0,6441.0,00475,1,7344
1274,2.0,6441.0,00475,2,9107
1275,2.0,6441.0,00476,1,1098
1276,2.0,6441.0,00476,2,1326
1277,2.0,6441.0,00477,1,3105
1278,2.0,6441.0,00477,2,3566
1279,2.0,6441.0,00480,1,1237
1280,2.0,6441.0,00480,2,1596
1281,2.0,6441.0,00481,1,1595
1282,2.0,6441.0,00481,2,2120
1283,2.0,6441.0,00482,1,1045
1284,2.0,6441.0,00482,2,1349
1285,2.0,6441.0,00483,1,1268
1286,2.0,6441.0,00483,2,1568
1287,2.0,6441.0,00484,1,1572
1288,2.0,6441.0,00484,2,2036
1289,2.0,6441.0,00485,1,1165
1290,2.0,6441.0,00485,2,1476
1291,2.0,6441.0,00486,1,1244
1292,2.0,6441.0,00486,2,1547
1293,2.0,6441.0,00487,1,1108
1294,2.0,6441.0,00487,2,1306
1295,2.0,6441.0,00488,1,1712
1296,2.0,6441.0,00488,2,2204
1297,2.0,6441.0,00493,1,58
1298,2.0,6441.0,00495,1,11084
1299,2.0,6441.0,00495,2,13239
1300,2.0,6441.0,00496,1,13639
1301,2.0,6441.0,00496,2,14196
1302,2.0,6441.0,00497,1,5976
1303,2.0,6441.0,00497,2,6925
1304,2.0,6441.0,00498,1,291
1305,2.0,6441.0,00498,2,252
1306,2.0,6441.0,00501,1,20194
1307,2.0,6441.0,00501,2,23106
1308,2.0,6441.0,00502,1,18277
1309,2.0,6441.0,00502,2,20941
1310,2.0,6441.0,00503,1,1559
1311,2.0,6441.0,00503,2,1375
1312,2.0,6441.0,00504,1,12861
1313,2.0,6441.0,00504,2,14212
1314,2.0,6441.0,00505,1,5450
1315,2.0,6441.0,00505,2,6018
1316,2.0,6441.0,00508,1,4235
1317,2.0,6441.0,00508,2,4448
1318,2.0,6441.0,00509,1,2955
1319,2.0,6441.0,00509,2,2913
1320,2.0,6441.0,00516,1,1747
1321,2.0,6441.0,00516,2,2316
1322,2.0,6441.0,00517,1,2167
1323,2.0,6441.0,00517,2,3044
1324,2.0,6441.0,00518,1,1528
1325,2.0,6441.0,00518,2,2028
1326,2.0,6441.0,00519,1,3054
1327,2.0,6441.0,00519,2,3415
1328,2.0,6441.0,00520,1,4455
1329,2.0,6441.0,00520,2,5051
1330,2.0,6441.0,00521,1,1864
1331,2.0,6441.0,00521,2,2131
1332,2.0,6441.0,0496A,1,5308
1333,2.0,6441.0,0496A,2,5392
1334,2.0,6441.0,0496B,1,4552
1335,2.0,6441.0,0496B,2,4633
1336,2.0,6441.0,0496C,1,7417
1337,2.0,6441.0,0496C,2,7843
1338,2.0,6441.0,0496D,1,6785
1339,2.0,6441.0,0496D,2,7247
1340,2.0,6441.0,0497A,1,198
1341,2.0,6441.0,0497A,2,153
1342,2.0,6441.0,0497B,1,2682
1343,2.0,6441.0,0497B,2,2971
1344,2.0,6441.0,0497C,1,4264
1345,2.0,6441.0,0497C,2,4276
1346,2.0,6441.0,0497D,1,3872
1347,2.0,6441.0,0497D,2,4227
1348,2.0,6441.0,0497E,1,4709
1349,2.0,6441.0,0497E,2,4981
1350,2.0,6441.0,0497F,1,1348
1351,2.0,6441.0,0497F,2,1190
1352,2.0,6441.0,0503A,1,5836
1353,2.0,6441.0,0503A,2,5407
1354,2.0,6441.0,0504A,1,10553
1355,2.0,6441.0,0504A,2,11586
1356,2.0,6441.0,0505A,1,4473
1357,2.0,6441.0,0505A,2,4605
1358,2.0,6441.0,0505B,1,1366
1359,2.0,6441.0,0505B,2,1232
1360,2.0,6441.0,0508A,1,5408
1361,2.0,6441.0,0508A,2,5738
1362,2.0,6441.0,0508B,1,3282
1363,2.0,6441.0,0508B,2,3233
1364,2.0,6441.0,0508C,1,3118
1365,2.0,6441.0,0508C,2,3052
1366,2.0,6441.0,0508D,1,4575
1367,2.0,6441.0,0508D,2,3790
1368,2.0,6441.0,0508E,1,3001
1369,2.0,6441.0,0508E,2,3017
1370,2.0,6441.0,0509A,1,3321
1371,2.0,6441.0,0509A,2,3361
1372,2.0,6448.0,00524,1,3098
1373,2.0,6448.0,00524,2,3499
1374,2.0,6448.0,00525,1,93
1375,2.0,6448.0,00525,2,65
1376,2.0,6448.0,00526,1,80
1377,2.0,6448.0,00526,2,49
1378,2.0,6448.0,00527,1,68
1379,2.0,6448.0,00527,2,47
1380,2.0,6448.0,00528,1,178
1381,2.0,6448.0,00528,2,140
1382,2.0,6455.0,00538,1,7823
1383,2.0,6455.0,00538,2,8850
1384,2.0,6455.0,00539,1,102
1385,2.0,6455.0,00539,2,88
1386,2.0,6455.0,00540,1,91
1387,2.0,6455.0,00541,1,60
1388,2.0,6455.0,00542,1,76
1389,2.0,6455.0,00542,2,57
1390,2.0,6455.0,00543,1,141
1391,2.0,6455.0,00543,2,132
1392,2.0,6455.0,00544,1,106
1393,2.0,6455.0,00544,2,78
1394,2.0,6455.0,00545,1,144
1395,2.0,6455.0,00545,2,82
1396,2.0,6462.0,00549,1,1448
1397,2.0,6462.0,00549,2,1644
1398,2.0,6462.0,00551,1,963
1399,2.0,6462.0,00551,2,1089
1400,2.0,6462.0,00552,1,2234
1401,2.0,6462.0,00552,2,2322
1402,2.0,6462.0,00553,1,1175
1403,2.0,6462.0,00553,2,1290
1404,2.0,6469.0,00554,1,7867
1405,2.0,6469.0,00554,2,9112
1406,2.0,6469.0,00555,1,412
1407,2.0,6469.0,00555,2,388
1408,2.0,6469.0,00556,1,767
1409,2.0,6469.0,00556,2,784
1410,2.0,6469.0,00557,1,293
1411,2.0,6469.0,00557,2,272
1412,2.0,6469.0,00558,1,907
1413,2.0,6469.0,00558,2,962
1414,2.0,6469.0,00559,1,351
1415,2.0,6469.0,00559,2,307
1416,2.0,6469.0,00560,1,68
1417,2.0,6469.0,00560,2,52
1418,2.0,6469.0,00561,1,701
1419,2.0,6469.0,00561,2,611
1420,2.0,6469.0,00562,1,1332
1421,2.0,6469.0,00562,2,1320
1422,2.0,6469.0,00563,1,723
1423,2.0,6469.0,00563,2,732
1424,2.0,6469.0,00564,1,544
1425,2.0,6469.0,00564,2,519
1426,2.0,6469.0,00565,1,354
1427,2.0,6469.0,00565,2,337
1428,2.0,6469.0,00566,1,797
1429,2.0,6469.0,00566,2,785
1430,2.0,6469.0,00567,1,47
1431,2.0,6469.0,00567,2,36
1432,2.0,6469.0,0567A,1,11
1433,2.0,6469.0,0567A,2,9
1434,2.0,6476.0,00568,1,4733
1435,2.0,6476.0,00568,2,5151
1436,2.0,6476.0,00569,1,116
1437,2.0,6476.0,00569,2,83
1438,2.0,6476.0,00570,1,310
1439,2.0,6476.0,00570,2,174
1440,2.0,6476.0,00571,1,201
1441,2.0,6476.0,00571,2,127
1442,2.0,6476.0,00572,1,878
1443,2.0,6476.0,00572,2,774
1444,2.0,6476.0,0568A,1,221
1445,2.0,6476.0,0568A,2,215
1446,2.0,6476.0,0569A,1,71
1447,2.0,6483.0,00574,1,4812
1448,2.0,6483.0,00574,2,5723
1449,2.0,6483.0,00575,1,5312
1450,2.0,6483.0,00575,2,5816
1451,2.0,6483.0,00576,1,646
1452,2.0,6483.0,00576,2,638
1453,2.0,6483.0,00577,1,271
1454,2.0,6483.0,00577,2,262
