,PROV,circuito,P09,P09_count
26214,82.0,0379B,2,292
26215,82.0,0379B,4,188
26216,82.0,0379B,6,37
26217,82.0,0379B,7,44
26218,82.0,0379C,2,289
26219,82.0,0379C,4,162
26220,82.0,0379C,7,33
26221,82.0,0384A,2,1758
26222,82.0,0384A,3,62
26223,82.0,0384A,4,1881
26224,82.0,0384A,5,99
26225,82.0,0384A,6,525
26226,82.0,0384A,7,371
26227,82.0,0384A,8,11
26228,82.0,0384B,2,591
26229,82.0,0384B,4,471
26230,82.0,0384B,5,31
26231,82.0,0384B,6,109
26232,82.0,0384B,7,71
26233,82.0,0384C,2,146
26234,82.0,0384C,3,5
26235,82.0,0384C,7,19
26236,82.0,0385A,2,546
26237,82.0,0385A,4,412
26238,82.0,0385A,5,26
26239,82.0,0385A,6,111
26240,82.0,0385B,2,175
26241,82.0,0385B,4,102
26242,82.0,0385B,6,18
26243,82.0,0385C,1,1
26244,82.0,0385C,2,187
26245,82.0,0385C,4,81
26246,82.0,0385C,5,6
26247,82.0,0386A,2,250
26248,82.0,0386A,4,154
26249,82.0,0386A,5,6
26250,82.0,0386B,0,42
26251,82.0,0386B,2,1334
26252,82.0,0386B,4,877
26253,82.0,0386B,5,63
26254,82.0,0386B,6,263
26255,82.0,0386B,7,215
26256,82.0,0388A,0,39
26257,82.0,0388A,2,834
26258,82.0,0388A,4,388
26259,82.0,0388A,5,14
26260,82.0,0388A,6,103
26261,82.0,0388A,7,53
26262,82.0,0388A,8,1
26263,82.0,0388B,0,8
26264,82.0,0388B,2,130
26265,82.0,0388B,4,54
26266,82.0,0388B,9,1
26267,82.0,0390A,0,166
26268,82.0,0390A,2,4764
26269,82.0,0390A,3,100
26270,82.0,0390A,4,4574
26271,82.0,0390A,5,181
26272,82.0,0390A,6,1273
26273,82.0,0390A,7,1567
26274,82.0,0390A,8,64
26275,82.0,0390A,9,37
26276,82.0,0390B,0,33
26277,82.0,0390B,2,1003
26278,82.0,0390B,4,620
26279,82.0,0390B,6,161
26280,82.0,0390B,7,134
26281,82.0,0390D,1,3
26282,82.0,0391A,2,751
26283,82.0,0391A,3,20
26284,82.0,0391A,4,378
26285,82.0,0391A,5,18
26286,82.0,0391A,6,91
26287,82.0,0393A,0,9
26288,82.0,0393A,2,447
26289,82.0,0393A,4,247
26290,82.0,0393A,6,65
26291,82.0,0395A,2,503
26292,82.0,0395A,3,17
26293,82.0,0395A,4,246
26294,82.0,0395A,6,50
26295,82.0,0395B,0,41
26296,82.0,0395B,2,1505
26297,82.0,0395B,3,46
26298,82.0,0395B,4,842
26299,82.0,0395B,5,52
26300,82.0,0395B,6,168
26301,82.0,0395B,7,120
26302,82.0,0396A,0,19
26303,82.0,0396A,2,291
26304,82.0,0396A,4,137
26305,82.0,0396A,6,23
26306,82.0,0397A,0,59
26307,82.0,0397A,2,1501
26308,82.0,0397A,3,30
26309,82.0,0397A,4,863
26310,82.0,0397A,5,41
26311,82.0,0397A,6,215
26312,82.0,0399A,0,230
26313,82.0,0399A,2,5679
26314,82.0,0399A,3,120
26315,82.0,0399A,4,5379
26316,82.0,0399A,5,209
26317,82.0,0399A,6,1412
26318,82.0,0399A,7,1437
26319,82.0,0399A,8,97
26320,82.0,0399B,0,152
26321,82.0,0399B,2,4597
26322,82.0,0399B,3,130
26323,82.0,0399B,4,4282
26324,82.0,0399B,5,240
26325,82.0,0399B,6,1108
26326,82.0,0399B,7,1025
26327,82.0,0399B,8,60
26328,82.0,0399B,9,55
26329,82.0,0399C,0,181
26330,82.0,0399C,2,4815
26331,82.0,0399C,3,147
26332,82.0,0399C,4,3928
26333,82.0,0399C,5,178
26334,82.0,0399C,6,962
26335,82.0,0399C,7,1006
26336,82.0,0399C,8,57
26337,82.0,0399C,9,37
26338,82.0,0401A,0,94
26339,82.0,0401A,2,2326
26340,82.0,0401A,3,73
26341,82.0,0401A,4,1418
26342,82.0,0401A,6,352
26343,82.0,0401A,7,333
26344,82.0,0401A,8,9
26345,82.0,0401B,0,56
26346,82.0,0401B,2,1757
26347,82.0,0401B,4,1175
26348,82.0,0401B,5,73
26349,82.0,0401B,6,252
26350,82.0,0401B,7,222
26351,82.0,0401B,9,7
26352,82.0,0404A,0,127
26353,82.0,0404A,2,4290
26354,82.0,0404A,3,132
26355,82.0,0404A,4,3799
26356,82.0,0404A,5,137
26357,82.0,0404A,6,904
26358,82.0,0404A,7,763
26359,82.0,0404A,8,27
26360,82.0,0404B,2,549
26361,82.0,0404B,3,19
26362,82.0,0404B,4,309
26363,82.0,0404B,5,11
26364,82.0,0404B,6,101
26365,82.0,0404B,7,71
26366,82.0,0404B,8,3
26367,82.0,0411A,1,2
26368,82.0,0411A,2,864
26369,82.0,0411A,3,14
26370,82.0,0411A,4,515
26371,82.0,0411A,5,31
26372,82.0,0411A,6,164
26373,82.0,0411A,7,153
26374,82.0,0411B,2,311
26375,82.0,0411B,3,15
26376,82.0,0411B,4,115
26377,82.0,0411B,5,9
26378,82.0,0411B,7,36
26379,82.0,0413A,0,115
26380,82.0,0413A,2,3722
26381,82.0,0413A,4,2431
26382,82.0,0413A,5,120
26383,82.0,0413A,6,767
26384,82.0,0413A,7,642
26385,82.0,0413A,8,28
26386,82.0,0413A,9,17
26387,82.0,0413B,0,8
26388,82.0,0413B,2,429
26389,82.0,0413B,4,219
26390,82.0,0413B,5,15
26391,82.0,0413B,6,42
26392,82.0,0414A,0,28
26393,82.0,0414A,2,721
26394,82.0,0414A,3,13
26395,82.0,0414A,4,608
26396,82.0,0414A,6,170
26397,82.0,0414A,7,116
26398,82.0,0414A,8,5
26399,82.0,0414A,9,5
26400,82.0,0417A,0,33
26401,82.0,0417A,2,1387
26402,82.0,0417A,3,42
26403,82.0,0417A,4,800
26404,82.0,0417A,5,55
26405,82.0,0417A,6,250
26406,82.0,0417A,7,247
26407,82.0,0417A,8,6
26408,82.0,0417B,0,34
26409,82.0,0417B,2,858
26410,82.0,0417B,3,20
26411,82.0,0417B,4,543
26412,82.0,0417B,5,21
26413,82.0,0417B,6,162
26414,82.0,0417B,7,158
26415,82.0,0418A,0,67
26416,82.0,0418A,2,1356
26417,82.0,0418A,4,1036
26418,82.0,0418A,5,47
26419,82.0,0418A,6,242
26420,82.0,0418A,7,157
26421,82.0,0418A,9,8
26422,82.0,0418B,2,274
26423,82.0,0418B,4,185
26424,82.0,0418B,6,42
26425,82.0,0418B,7,29
26426,82.0,0420A,0,356
26427,82.0,0420A,2,8749
26428,82.0,0420A,3,276
26429,82.0,0420A,4,8720
26430,82.0,0420A,5,331
26431,82.0,0420A,6,2020
26432,82.0,0420A,7,1742
26433,82.0,0420A,9,114
26434,82.0,0422B,2,360
26435,82.0,0422B,4,210
26436,82.0,0422B,6,57
26437,82.0,0422B,7,60
26438,82.0,0425A,0,480
26439,82.0,0425A,1,17
26440,82.0,0425A,2,13137
26441,82.0,0425A,3,366
26442,82.0,0425A,4,13064
26443,82.0,0425A,5,473
26444,82.0,0425A,6,3646
26445,82.0,0425A,7,3476
26446,82.0,0425A,8,156
26447,82.0,0425A,9,118
26448,82.0,0425B,2,585
26449,82.0,0425B,3,23
26450,82.0,0425B,4,753
26451,82.0,0425B,6,222
26452,82.0,0425B,7,154
26453,86.0,00001,2,332
26454,86.0,00001,4,854
26455,86.0,00001,5,123
26456,86.0,00001,6,483
26457,86.0,00001,7,1061
26458,86.0,00001,8,55
26459,86.0,00002,2,287
26460,86.0,00002,4,803
26461,86.0,00002,5,52
26462,86.0,00002,6,403
26463,86.0,00002,7,889
26464,86.0,00002,8,42
26465,86.0,00003,2,381
26466,86.0,00003,3,38
26467,86.0,00003,4,876
26468,86.0,00003,5,90
26469,86.0,00003,6,386
26470,86.0,00003,7,596
26471,86.0,00004,0,442
26472,86.0,00004,1,10
26473,86.0,00004,2,8955
26474,86.0,00004,3,479
26475,86.0,00004,4,6052
26476,86.0,00004,5,1118
26477,86.0,00004,6,1276
26478,86.0,00004,7,821
26479,86.0,00004,8,26
26480,86.0,00004,9,133
26481,86.0,00005,2,157
26482,86.0,00005,3,5
26483,86.0,00005,4,621
26484,86.0,00005,5,71
26485,86.0,00005,6,435
26486,86.0,00005,7,991
26487,86.0,00005,8,90
26488,86.0,00006,0,26
26489,86.0,00006,2,703
26490,86.0,00006,3,32
26491,86.0,00006,4,1506
26492,86.0,00006,5,152
26493,86.0,00006,6,715
26494,86.0,00006,7,1125
26495,86.0,00006,8,75
26496,86.0,00007,0,144
26497,86.0,00007,2,3116
26498,86.0,00007,3,192
26499,86.0,00007,4,3997
26500,86.0,00007,5,588
26501,86.0,00007,6,1395
26502,86.0,00007,7,1819
26503,86.0,00007,8,104
26504,86.0,00007,9,51
26505,86.0,00008,0,167
26506,86.0,00008,1,2
26507,86.0,00008,2,4801
26508,86.0,00008,3,271
26509,86.0,00008,4,4811
26510,86.0,00008,5,774
26511,86.0,00008,6,1351
26512,86.0,00008,7,1352
26513,86.0,00008,8,46
26514,86.0,00008,9,81
26515,86.0,00010,0,59
26516,86.0,00010,2,1708
26517,86.0,00010,3,97
26518,86.0,00010,4,320
26519,86.0,00010,5,94
26520,86.0,00010,6,58
26521,86.0,00010,7,36
26522,86.0,00011,0,30
26523,86.0,00011,2,715
26524,86.0,00011,3,9
26525,86.0,00011,4,47
26526,86.0,00011,5,8
26527,86.0,00011,7,1
26528,86.0,00012,2,955
26529,86.0,00012,3,54
26530,86.0,00012,4,67
26531,86.0,00012,6,11
26532,86.0,00014,0,11
26533,86.0,00014,2,126
26534,86.0,00014,4,8
26535,86.0,00015,0,46
26536,86.0,00015,2,1066
26537,86.0,00015,3,66
26538,86.0,00015,4,587
26539,86.0,00015,5,104
26540,86.0,00015,6,84
26541,86.0,00015,7,65
26542,86.0,00016,2,790
26543,86.0,00016,3,56
26544,86.0,00016,4,446
26545,86.0,00016,5,41
26546,86.0,00016,7,29
26547,86.0,00017,0,27
26548,86.0,00017,2,810
26549,86.0,00017,3,46
26550,86.0,00017,4,1063
26551,86.0,00017,5,106
26552,86.0,00017,6,287
26553,86.0,00017,7,290
26554,86.0,00017,9,12
26555,86.0,00019,0,22
26556,86.0,00019,1,27
26557,86.0,00019,2,450
26558,86.0,00019,5,8
26559,86.0,00019,6,13
26560,86.0,00020,0,130
26561,86.0,00020,2,2528
26562,86.0,00020,3,131
26563,86.0,00020,4,498
26564,86.0,00020,5,141
26565,86.0,00020,6,211
26566,86.0,00020,7,51
26567,86.0,00021,0,92
26568,86.0,00021,2,1031
26569,86.0,00021,3,27
26570,86.0,00021,4,263
26571,86.0,00021,5,54
26572,86.0,00021,6,243
26573,86.0,00022,0,16
26574,86.0,00022,2,150
26575,86.0,00022,3,4
26576,86.0,00023,0,121
26577,86.0,00023,2,1458
26578,86.0,00023,4,264
26579,86.0,00023,5,141
26580,86.0,00023,6,146
26581,86.0,00024,2,550
26582,86.0,00024,3,46
26583,86.0,00024,4,94
26584,86.0,00024,5,62
26585,86.0,00024,6,68
26586,86.0,00025,2,230
26587,86.0,00025,5,3
26588,86.0,00026,0,61
26589,86.0,00026,2,1202
26590,86.0,00026,3,75
26591,86.0,00026,4,85
26592,86.0,00026,5,32
26593,86.0,00027,0,80
26594,86.0,00027,2,1013
26595,86.0,00027,3,45
26596,86.0,00027,4,144
26597,86.0,00027,5,72
26598,86.0,00027,6,89
26599,86.0,00027,7,11
26600,86.0,00028,2,250
26601,86.0,00028,3,3
26602,86.0,00029,2,637
26603,86.0,00029,3,15
26604,86.0,00029,4,157
26605,86.0,00029,5,27
26606,86.0,00029,6,52
26607,86.0,00029,7,24
26608,86.0,0002A,0,160
26609,86.0,0002A,2,3614
26610,86.0,0002A,3,243
26611,86.0,0002A,4,3811
26612,86.0,0002A,5,541
26613,86.0,0002A,6,1276
26614,86.0,0002A,7,1348
26615,86.0,0002A,8,55
26616,86.0,0002A,9,75
26617,86.0,00030,2,89
26618,86.0,00030,5,1
26619,86.0,00031,0,175
26620,86.0,00031,2,2121
26621,86.0,00031,3,137
26622,86.0,00031,4,676
26623,86.0,00031,6,257
26624,86.0,00031,7,115
26625,86.0,00031,8,4
26626,86.0,00031,9,10
26627,86.0,00032,0,130
26628,86.0,00032,2,838
26629,86.0,00032,3,38
26630,86.0,00033,0,58
26631,86.0,00033,2,789
26632,86.0,00033,3,20
26633,86.0,00033,4,116
26634,86.0,00033,5,33
26635,86.0,00033,6,50
26636,86.0,00034,0,356
26637,86.0,00034,2,3275
26638,86.0,00034,3,154
26639,86.0,00034,4,814
26640,86.0,00034,5,292
26641,86.0,00034,6,241
26642,86.0,00034,7,77
26643,86.0,00035,2,227
26644,86.0,00035,4,47
26645,86.0,00035,6,5
26646,86.0,00036,0,220
26647,86.0,00036,2,1382
26648,86.0,00036,4,473
26649,86.0,00036,5,81
26650,86.0,00036,6,89
26651,86.0,00036,7,41
26652,86.0,00037,0,181
26653,86.0,00037,2,2602
26654,86.0,00037,3,182
26655,86.0,00037,4,560
26656,86.0,00037,5,100
26657,86.0,00037,6,281
26658,86.0,00037,7,43
26659,86.0,00038,0,14
26660,86.0,00038,2,372
26661,86.0,00038,3,20
26662,86.0,00038,5,16
26663,86.0,00038,6,15
26664,86.0,00039,2,425
26665,86.0,00039,5,17
26666,86.0,0003A,2,1094
26667,86.0,0003A,3,53
26668,86.0,0003A,4,2053
26669,86.0,0003A,5,231
26670,86.0,0003A,6,837
26671,86.0,0003A,7,1188
26672,86.0,0003A,8,54
26673,86.0,0003A,9,22
26674,86.0,00040,2,302
26675,86.0,00040,3,13
26676,86.0,00040,4,27
26677,86.0,00041,0,6
26678,86.0,00041,2,268
26679,86.0,00042,2,570
26680,86.0,00042,3,23
26681,86.0,00042,4,50
26682,86.0,00042,5,37
26683,86.0,00043,0,618
26684,86.0,00043,1,17
26685,86.0,00043,2,10400
26686,86.0,00043,3,676
26687,86.0,00043,4,10394
26688,86.0,00043,5,1787
26689,86.0,00043,6,3881
26690,86.0,00043,7,3066
26691,86.0,00043,8,118
26692,86.0,00043,9,172
26693,86.0,00044,0,602
26694,86.0,00044,2,10750
26695,86.0,00044,3,605
26696,86.0,00044,4,8212
26697,86.0,00044,5,1268
26698,86.0,00044,6,2671
26699,86.0,00044,7,1582
26700,86.0,00044,8,34
26701,86.0,00044,9,119
26702,86.0,00045,2,326
26703,86.0,00045,4,113
26704,86.0,00046,2,359
26705,86.0,00046,3,24
26706,86.0,00047,0,53
26707,86.0,00047,2,879
26708,86.0,00047,3,40
26709,86.0,00047,4,447
26710,86.0,00047,6,91
26711,86.0,00047,7,33
26712,86.0,00048,0,328
26713,86.0,00048,1,13
26714,86.0,00048,2,6525
26715,86.0,00048,3,398
26716,86.0,00048,4,5275
26717,86.0,00048,5,1034
26718,86.0,00048,6,1611
26719,86.0,00048,7,1082
26720,86.0,00048,9,100
26721,86.0,00049,2,344
26722,86.0,00049,4,76
26723,86.0,00049,5,28
26724,86.0,00049,6,15
26725,86.0,0004B,0,122
26726,86.0,0004B,2,2646
26727,86.0,0004B,3,120
26728,86.0,0004B,4,3587
26729,86.0,0004B,5,388
26730,86.0,0004B,6,1139
26731,86.0,0004B,7,1158
26732,86.0,0004B,8,30
26733,86.0,0004B,9,49
26734,86.0,00050,2,156
26735,86.0,00050,9,1
26736,86.0,00051,0,19
26737,86.0,00051,2,270
26738,86.0,00051,3,33
26739,86.0,00052,0,318
26740,86.0,00052,2,4093
26741,86.0,00052,3,114
26742,86.0,00052,4,1775
26743,86.0,00052,5,332
26744,86.0,00052,6,1186
26745,86.0,00052,7,185
26746,86.0,00054,0,80
26747,86.0,00054,2,1177
26748,86.0,00054,3,21
26749,86.0,00054,4,77
26750,86.0,00054,6,15
26751,86.0,00054,7,11
26752,86.0,00055,0,72
26753,86.0,00055,2,557
26754,86.0,00055,4,48
26755,86.0,00056,0,47
26756,86.0,00056,2,668
26757,86.0,00057,0,24
26758,86.0,00057,2,308
26759,86.0,00057,4,29
26760,86.0,00058,0,74
26761,86.0,00058,2,1075
26762,86.0,00058,3,37
26763,86.0,00058,4,309
26764,86.0,00058,5,73
26765,86.0,00058,6,106
26766,86.0,00058,7,12
26767,86.0,00059,0,27
26768,86.0,00059,2,376
26769,86.0,00059,3,23
26770,86.0,00060,2,895
26771,86.0,00060,3,25
26772,86.0,00060,4,63
26773,86.0,00060,5,34
26774,86.0,00061,2,290
26775,86.0,00061,4,17
26776,86.0,00062,2,294
26777,86.0,00062,4,34
26778,86.0,00064,2,574
26779,86.0,00064,5,18
26780,86.0,00065,0,65
26781,86.0,00065,2,576
26782,86.0,00065,4,75
26783,86.0,00065,6,4
26784,86.0,00066,0,83
26785,86.0,00066,2,912
26786,86.0,00066,3,41
26787,86.0,00066,4,259
26788,86.0,00066,5,68
26789,86.0,00067,0,202
26790,86.0,00067,2,2143
26791,86.0,00067,3,111
26792,86.0,00067,4,1021
26793,86.0,00067,5,181
26794,86.0,00067,6,291
26795,86.0,00067,7,174
26796,86.0,00068,2,229
26797,86.0,00068,4,85
26798,86.0,00068,5,28
26799,86.0,00068,6,17
26800,86.0,00069,0,56
26801,86.0,00069,2,795
26802,86.0,00069,3,44
26803,86.0,00069,4,384
26804,86.0,00069,5,89
26805,86.0,00069,6,70
26806,86.0,00069,7,29
26807,86.0,00070,0,111
26808,86.0,00070,2,1114
26809,86.0,00070,3,52
26810,86.0,00070,4,80
26811,86.0,00070,6,36
26812,86.0,00070,7,10
26813,86.0,00071,0,492
26814,86.0,00071,2,4914
26815,86.0,00071,3,237
26816,86.0,00071,4,1962
26817,86.0,00071,5,607
26818,86.0,00071,6,1227
26819,86.0,00071,7,142
26820,86.0,00071,8,5
26821,86.0,00071,9,37
26822,86.0,00072,0,273
26823,86.0,00072,2,2531
26824,86.0,00072,3,156
26825,86.0,00072,4,561
26826,86.0,00072,5,195
26827,86.0,00072,6,275
26828,86.0,00072,7,63
26829,86.0,00073,0,130
26830,86.0,00073,2,1312
26831,86.0,00073,3,94
26832,86.0,00073,4,117
26833,86.0,00073,6,65
26834,86.0,00074,0,20
26835,86.0,00074,2,336
26836,86.0,00074,4,175
26837,86.0,00074,5,38
26838,86.0,00074,6,25
26839,86.0,00075,2,383
26840,86.0,00076,0,17
26841,86.0,00076,2,367
26842,86.0,00076,4,42
26843,86.0,00076,5,15
26844,86.0,00077,0,315
26845,86.0,00077,2,7687
26846,86.0,00077,3,423
26847,86.0,00077,4,6023
26848,86.0,00077,5,1125
26849,86.0,00077,6,2277
26850,86.0,00077,7,952
26851,86.0,00077,8,40
26852,86.0,00077,9,39
26853,86.0,00078,2,470
26854,86.0,00078,3,18
26855,86.0,00078,4,146
26856,86.0,00078,5,38
26857,86.0,00078,6,36
26858,86.0,00078,7,7
26859,86.0,00079,1,5
26860,86.0,00079,2,458
26861,86.0,0007A,0,79
26862,86.0,0007A,2,1717
26863,86.0,0007A,3,78
26864,86.0,0007A,4,2666
26865,86.0,0007A,5,376
26866,86.0,0007A,6,1006
26867,86.0,0007A,7,1680
26868,86.0,0007A,8,89
26869,86.0,0007B,0,560
26870,86.0,0007B,1,26
26871,86.0,0007B,2,8944
26872,86.0,0007B,3,637
26873,86.0,0007B,4,8979
26874,86.0,0007B,5,1628
26875,86.0,0007B,6,2858
26876,86.0,0007B,7,3740
26877,86.0,0007B,8,208
26878,86.0,0007B,9,174
26879,86.0,0007C,0,265
26880,86.0,0007C,2,6951
26881,86.0,0007C,3,455
26882,86.0,0007C,4,12491
26883,86.0,0007C,5,1578
26884,86.0,0007C,6,3455
26885,86.0,0007C,7,2250
26886,86.0,0007C,8,64
26887,86.0,0007C,9,155
26888,86.0,00080,0,9
26889,86.0,00080,2,234
26890,86.0,00081,0,36
26891,86.0,00081,2,366
26892,86.0,00081,3,10
26893,86.0,00081,4,152
26894,86.0,00081,5,63
26895,86.0,00081,6,46
26896,86.0,00081,7,14
26897,86.0,00083,0,5
26898,86.0,00083,2,196
26899,86.0,00084,2,76
26900,86.0,00084,4,1
26901,86.0,00085,2,326
26902,86.0,00086,2,276
26903,86.0,00086,4,96
26904,86.0,00086,5,32
26905,86.0,00087,0,51
26906,86.0,00087,2,798
26907,86.0,00087,4,244
26908,86.0,00087,5,48
26909,86.0,00087,6,45
26910,86.0,00087,7,8
26911,86.0,00088,0,35
26912,86.0,00088,2,652
26913,86.0,00088,4,32
26914,86.0,00088,6,15
26915,86.0,00089,0,26
26916,86.0,00089,2,440
26917,86.0,00089,4,39
26918,86.0,00089,6,11
26919,86.0,0008A,2,1001
26920,86.0,0008A,3,104
26921,86.0,0008A,4,917
26922,86.0,0008A,5,157
26923,86.0,0008A,6,243
26924,86.0,0008A,7,160
26925,86.0,0008B,0,151
26926,86.0,0008B,2,3540
26927,86.0,0008B,3,404
26928,86.0,0008B,4,5838
26929,86.0,0008B,5,1213
26930,86.0,0008B,6,1725
26931,86.0,0008B,7,1390
26932,86.0,0008B,8,43
26933,86.0,0008B,9,78
26934,86.0,00090,0,82
26935,86.0,00090,2,659
26936,86.0,00090,3,24
26937,86.0,00090,4,63
26938,86.0,00090,5,15
26939,86.0,00090,6,17
26940,86.0,00091,0,88
26941,86.0,00091,2,676
26942,86.0,00091,3,17
26943,86.0,00091,4,49
26944,86.0,00091,5,34
26945,86.0,00092,0,154
26946,86.0,00092,2,910
26947,86.0,00092,3,78
26948,86.0,00092,4,213
26949,86.0,00092,5,144
26950,86.0,00092,6,204
26951,86.0,00092,7,12
26952,86.0,00093,0,76
26953,86.0,00093,2,853
26954,86.0,00093,3,42
26955,86.0,00093,4,75
26956,86.0,00093,5,46
26957,86.0,00093,9,1
26958,86.0,00094,0,117
26959,86.0,00094,2,1263
26960,86.0,00094,3,92
26961,86.0,00094,4,128
26962,86.0,00094,5,88
26963,86.0,00094,6,87
26964,86.0,00094,9,3
26965,86.0,00095,0,61
26966,86.0,00095,2,609
26967,86.0,00095,6,28
26968,86.0,00096,0,24
26969,86.0,00096,2,441
26970,86.0,00096,3,19
26971,86.0,00096,4,23
26972,86.0,00097,0,10
26973,86.0,00097,2,383
26974,86.0,00098,2,581
26975,86.0,00098,4,304
26976,86.0,00098,5,101
26977,86.0,00098,6,131
26978,86.0,00099,2,319
26979,86.0,00099,3,29
26980,86.0,00099,4,19
26981,86.0,00100,2,699
26982,86.0,00100,3,43
26983,86.0,00100,4,233
26984,86.0,00100,5,158
26985,86.0,00100,6,191
26986,86.0,00100,7,40
26987,86.0,00101,0,27
26988,86.0,00101,2,472
26989,86.0,00101,3,76
26990,86.0,00102,0,11
26991,86.0,00102,2,350
26992,86.0,00102,3,24
26993,86.0,00102,4,37
26994,86.0,00102,5,18
26995,86.0,00102,6,3
26996,86.0,00103,0,38
26997,86.0,00103,2,467
26998,86.0,00103,5,28
26999,86.0,00103,6,24
27000,86.0,00103,7,8
27001,86.0,00104,0,72
27002,86.0,00104,2,936
27003,86.0,00104,4,233
27004,86.0,00104,9,2
27005,86.0,00105,0,9
27006,86.0,00105,2,43
27007,86.0,00105,4,15
27008,86.0,00106,0,180
27009,86.0,00106,2,1724
27010,86.0,00106,3,79
27011,86.0,00106,4,369
27012,86.0,00106,5,156
27013,86.0,00106,6,282
27014,86.0,00107,0,156
27015,86.0,00107,2,1223
27016,86.0,00107,3,46
27017,86.0,00107,4,238
27018,86.0,00107,5,72
27019,86.0,00107,6,73
27020,86.0,00108,1,2
27021,86.0,00108,2,835
27022,86.0,00108,4,94
27023,86.0,00109,2,170
27024,86.0,00109,4,4
27025,86.0,00110,0,132
27026,86.0,00110,2,3499
27027,86.0,00110,3,91
27028,86.0,00110,4,1855
27029,86.0,00110,5,304
27030,86.0,00110,6,1363
27031,86.0,00110,7,260
27032,86.0,00110,9,40
27033,86.0,00113,0,44
27034,86.0,00113,2,669
27035,86.0,00113,3,19
27036,86.0,00113,4,37
27037,86.0,00113,5,11
27038,86.0,00113,7,4
27039,86.0,00114,0,33
27040,86.0,00114,2,872
27041,86.0,00114,4,65
27042,86.0,00114,5,27
27043,86.0,00114,6,18
27044,86.0,00114,7,3
27045,86.0,00117,0,60
27046,86.0,00117,2,1120
27047,86.0,00117,3,46
27048,86.0,00117,4,96
27049,86.0,00117,5,42
27050,86.0,00117,6,37
27051,86.0,00118,2,136
27052,86.0,00119,2,555
27053,86.0,00119,5,12
27054,86.0,00120,0,28
27055,86.0,00120,2,833
27056,86.0,00120,4,44
27057,86.0,00120,5,13
27058,86.0,00120,6,13
27059,86.0,00121,0,177
27060,86.0,00121,2,2380
27061,86.0,00121,3,174
27062,86.0,00121,4,917
27063,86.0,00121,5,545
27064,86.0,00121,6,689
27065,86.0,00121,7,96
27066,86.0,00122,0,32
27067,86.0,00122,2,505
27068,86.0,00122,3,16
27069,86.0,00122,4,75
27070,86.0,00122,5,43
27071,86.0,00122,6,24
27072,86.0,00122,9,4
27073,86.0,00123,2,474
27074,86.0,00123,3,29
27075,86.0,00123,4,162
27076,86.0,00123,5,64
27077,86.0,00123,6,38
27078,86.0,00124,2,762
27079,86.0,00124,3,31
27080,86.0,00124,4,180
27081,86.0,00124,5,48
27082,86.0,00124,6,35
27083,86.0,00125,0,28
27084,86.0,00125,2,254
27085,86.0,00125,3,2
27086,86.0,00125,4,15
27087,86.0,00126,0,67
27088,86.0,00126,2,616
27089,86.0,00126,4,56
27090,86.0,00127,0,46
27091,86.0,00127,2,581
27092,86.0,00127,3,44
27093,86.0,00127,4,52
27094,86.0,00127,6,13
27095,86.0,00127,7,6
27096,86.0,00129,0,35
27097,86.0,00129,2,401
27098,86.0,00131,0,20
27099,86.0,00131,2,215
27100,86.0,00131,4,19
27101,86.0,00134,0,26
27102,86.0,00134,2,336
27103,86.0,00136,2,743
27104,86.0,00136,3,18
27105,86.0,00136,4,254
27106,86.0,00136,5,49
27107,86.0,00136,6,50
27108,86.0,00137,0,85
27109,86.0,00137,2,671
27110,86.0,00137,3,37
27111,86.0,00137,4,90
27112,86.0,00137,6,11
27113,86.0,00138,0,40
27114,86.0,00138,2,186
27115,86.0,00138,3,11
27116,86.0,00138,6,3
27117,86.0,00139,0,201
27118,86.0,00139,2,1791
27119,86.0,00139,3,164
27120,86.0,00139,4,681
27121,86.0,00139,5,201
27122,86.0,00139,6,358
27123,86.0,00139,7,78
27124,86.0,00140,0,553
27125,86.0,00140,2,5659
27126,86.0,00140,3,322
27127,86.0,00140,4,2086
27128,86.0,00140,5,431
27129,86.0,00140,6,761
27130,86.0,00140,7,336
27131,86.0,00140,9,48
27132,86.0,00141,0,46
27133,86.0,00141,2,843
27134,86.0,00141,3,36
27135,86.0,00141,5,9
27136,86.0,00144,0,67
27137,86.0,00144,2,582
27138,86.0,00144,4,42
27139,86.0,00144,5,24
27140,86.0,00145,0,100
27141,86.0,00145,2,2906
27142,86.0,00145,3,144
27143,86.0,00145,4,917
27144,86.0,00145,5,399
27145,86.0,00145,6,599
27146,86.0,00145,7,161
27147,86.0,00146,0,33
27148,86.0,00146,2,666
27149,86.0,00146,3,23
27150,86.0,00146,4,34
27151,86.0,00147,0,45
27152,86.0,00147,2,418
27153,86.0,00147,6,5
27154,86.0,00149,2,152
27155,86.0,00150,0,70
27156,86.0,00150,2,1056
27157,86.0,00150,4,392
27158,86.0,00150,5,117
27159,86.0,00150,6,126
27160,86.0,00151,2,111
27161,86.0,00151,4,19
27162,86.0,00152,0,79
27163,86.0,00152,2,950
27164,86.0,00152,3,70
27165,86.0,00152,6,18
27166,86.0,00153,0,51
27167,86.0,00153,2,632
27168,86.0,00153,3,21
27169,86.0,00153,4,60
27170,86.0,00154,0,194
27171,86.0,00154,1,10
27172,86.0,00154,2,2981
27173,86.0,00154,3,208
27174,86.0,00154,4,734
27175,86.0,00154,5,273
27176,86.0,00154,6,601
27177,86.0,00154,7,85
27178,86.0,00156,0,18
27179,86.0,00156,2,291
